Query Name,Hit Contig ID,Hit length,Nb. HSPs,Score ,E Value ,Align. length,Identity,Query Start Position,Query End Position,Query frame,Query Coverage,Hit Start Position,Hit End Position,Hit frame,Hit coverage
HpArsInsC,Utg200188_LN:i:207596_RC:i:20_XO:i:0_pilon,209853,1,137,3.00E-66,183,91.80%,1,182,1,100%,29800,29619,-1,0.10%
HpArsInsC,Utg199814_LN:i:212063_RC:i:13_XO:i:0_pilon,211813,1,137,3.00E-66,184,91.80%,1,182,1,100%,1518,1336,-1,0.10%
HpArsInsC,Utg199364_LN:i:350824_RC:i:27_XO:i:0_pilon,345937,1,137,3.00E-66,183,91.80%,1,182,1,100%,271077,270896,-1,0.10%
HpArsInsC,Utg199090_LN:i:511081_RC:i:39_XO:i:0_pilon,512302,1,137,3.00E-66,184,91.80%,1,182,1,100%,418826,418645,-1,0%
HpArsInsC,Utg198836_LN:i:1048334_RC:i:90_XO:i:0_pilon,1056266,2,137,3.00E-66,183,91.80%,1,182,1,100%,567369,567550,1,0%
HpArsInsC,Utg198836_LN:i:1048334_RC:i:90_XO:i:0_pilon,1056266,2,129,9.00E-62,182,90.70%,1,182,1,100%,766421,766244,-1,0%
HpArsInsC,Utg198726_LN:i:228292_RC:i:20_XO:i:0_pilon,231581,1,137,3.00E-66,181,92.30%,1,179,1,98.40%,143292,143471,1,0.10%
HpArsInsC,Utg198688_LN:i:154909_RC:i:25_XO:i:0_pilon,149245,2,137,3.00E-66,183,91.80%,1,182,1,100%,23827,23646,-1,0.10%
HpArsInsC,Utg198688_LN:i:154909_RC:i:25_XO:i:0_pilon,149245,2,134,1.00E-64,177,92.10%,1,176,1,96.70%,28589,28764,1,0.10%
HpArsInsC,Utg198578_LN:i:373093_RC:i:36_XO:i:0_pilon,391070,1,137,3.00E-66,183,91.80%,1,182,1,100%,76121,76302,1,0%
HpArsInsC,Utg198506_LN:i:130928_RC:i:14_XO:i:0_pilon,132445,2,137,3.00E-66,183,91.80%,1,182,1,100%,15287,15105,-1,0.10%
HpArsInsC,Utg198506_LN:i:130928_RC:i:14_XO:i:0_pilon,132445,2,40,3.00E-12,46,95.70%,1,46,1,25.30%,113783,113738,-1,0%
HpArsInsC,Utg198410_LN:i:40050_RC:i:10_XO:i:0_pilon,39962,1,137,3.00E-66,184,91.80%,1,182,1,100%,17722,17540,-1,0.50%
HpArsInsC,Utg197906_LN:i:1658187_RC:i:122_XO:i:0_pilon,1669823,1,137,3.00E-66,183,91.80%,1,182,1,100%,401636,401818,1,0%
HpArsInsC,Utg197706_LN:i:688022_RC:i:52_XO:i:0_pilon,691705,1,137,3.00E-66,183,91.80%,1,182,1,100%,423785,423967,1,0%
HpArsInsC,Utg197600_LN:i:253173_RC:i:16_XO:i:0_pilon,255154,1,137,3.00E-66,184,91.80%,1,182,1,100%,170167,169985,-1,0.10%
HpArsInsC,Utg197506_LN:i:84772_RC:i:9_XO:i:0_pilon,78877,3,137,3.00E-66,183,91.80%,1,182,1,100%,4876,4695,-1,0.20%
HpArsInsC,Utg197506_LN:i:84772_RC:i:9_XO:i:0_pilon,78877,3,52,6.00E-19,205,77.10%,1,182,1,100%,30426,30223,-1,0.30%
HpArsInsC,Utg197506_LN:i:84772_RC:i:9_XO:i:0_pilon,78877,3,43,6.00E-14,206,75.70%,1,182,1,100%,52472,52269,-1,0.30%
HpArsInsC,Utg197244_LN:i:688594_RC:i:63_XO:i:0_pilon,686617,1,137,3.00E-66,183,91.80%,1,182,1,100%,552482,552300,-1,0%
HpArsInsC,Utg197042_LN:i:189715_RC:i:15_XO:i:0_pilon,196967,1,137,3.00E-66,183,91.80%,1,182,1,100%,54601,54419,-1,0.10%
HpArsInsC,Utg196868_LN:i:954162_RC:i:92_XO:i:0_pilon,961405,2,137,3.00E-66,183,91.80%,1,182,1,100%,82600,82419,-1,0%
HpArsInsC,Utg196868_LN:i:954162_RC:i:92_XO:i:0_pilon,961405,2,70,5.00E-29,184,80.40%,3,182,1,98.90%,902115,901939,-1,0%
HpArsInsC,Utg196666_LN:i:1124492_RC:i:109_XO:i:0_pilon,1140365,1,137,3.00E-66,183,91.80%,1,182,1,100%,1004743,1004561,-1,0%
HpArsInsC,Utg196578_LN:i:932808_RC:i:89_XO:i:0_pilon,948747,1,137,3.00E-66,183,91.80%,1,182,1,100%,392310,392491,1,0%
HpArsInsC,Utg196094_LN:i:655361_RC:i:45_XO:i:0_pilon,653486,1,137,3.00E-66,183,91.80%,1,182,1,100%,93022,93204,1,0%
HpArsInsC,Utg199884_LN:i:170887_RC:i:24_XO:i:0_pilon,176439,1,136,1.00E-65,183,91.80%,1,182,1,100%,52052,52232,1,0.10%
HpArsInsC,Utg199308_LN:i:627830_RC:i:63_XO:i:0_pilon,640327,1,136,1.00E-65,182,91.80%,1,181,1,99.50%,91057,91238,1,0%
HpArsInsC,Utg198774_LN:i:397284_RC:i:43_XO:i:0_pilon,400334,1,136,1.00E-65,183,91.80%,1,182,1,100%,329272,329093,-1,0%
HpArsInsC,Utg197708_LN:i:449117_RC:i:36_XO:i:0_pilon,452953,2,136,1.00E-65,183,91.80%,1,182,1,100%,446135,446315,1,0%
HpArsInsC,Utg197708_LN:i:449117_RC:i:36_XO:i:0_pilon,452953,2,115,5.00E-54,149,92.60%,35,182,1,81.30%,7288,7141,-1,0%
HpArsInsC,Utg196756_LN:i:874987_RC:i:76_XO:i:0_pilon,869933,1,136,1.00E-65,183,91.80%,1,182,1,100%,25758,25938,1,0%
HpArsInsC,Utg196662_LN:i:474114_RC:i:48_XO:i:0_pilon,469746,1,136,1.00E-65,183,91.80%,1,182,1,100%,329032,329212,1,0%
HpArsInsC,Utg196642_LN:i:2718669_RC:i:231_XO:i:0_pilon,2726473,2,136,1.00E-65,183,91.80%,1,182,1,100%,15067,15247,1,0%
HpArsInsC,Utg196642_LN:i:2718669_RC:i:231_XO:i:0_pilon,2726473,2,131,7.00E-63,184,90.80%,1,182,1,100%,2249975,2250157,1,0%
HpArsInsC,Utg196422_LN:i:611944_RC:i:61_XO:i:0_pilon,627351,1,136,1.00E-65,179,92.20%,2,179,1,97.80%,280034,280212,1,0%
HpArsInsC,Utg196230_LN:i:1062319_RC:i:86_XO:i:0_pilon,1072032,3,136,1.00E-65,184,91.80%,1,182,1,100%,1016930,1017109,1,0%
HpArsInsC,Utg196230_LN:i:1062319_RC:i:86_XO:i:0_pilon,1072032,3,133,5.00E-64,182,91.20%,1,182,1,100%,124389,124209,-1,0%
HpArsInsC,Utg196230_LN:i:1062319_RC:i:86_XO:i:0_pilon,1072032,3,127,1.00E-60,182,90.10%,1,182,1,100%,186540,186361,-1,0%
HpArsInsC,Utg196160_LN:i:234185_RC:i:16_XO:i:0_pilon,232563,1,136,1.00E-65,180,92.20%,1,179,1,98.40%,8901,9077,1,0.10%
HpArsInsC,Utg196098_LN:i:670113_RC:i:59_XO:i:0_pilon,689579,2,136,1.00E-65,183,91.80%,1,182,1,100%,639474,639294,-1,0%
HpArsInsC,Utg196098_LN:i:670113_RC:i:59_XO:i:0_pilon,689579,2,115,5.00E-54,168,89.90%,16,182,1,91.80%,606000,606165,1,0%
HpArsInsC,Utg201518_LN:i:111292_RC:i:9_XO:i:0_pilon,115620,1,135,4.00E-65,185,91.40%,1,182,1,100%,37752,37936,1,0.20%
HpArsInsC,Utg198466_LN:i:278687_RC:i:21_XO:i:0_pilon,286662,1,135,4.00E-65,181,91.70%,1,180,1,98.90%,134013,134192,1,0.10%
HpArsInsC,Utg198266_LN:i:412039_RC:i:32_XO:i:0_pilon,415156,1,135,4.00E-65,172,93%,9,178,1,93.40%,212291,212462,1,0%
HpArsInsC,Utg197590_LN:i:28643_RC:i:6_XO:i:0_pilon,28558,1,135,4.00E-65,182,91.80%,1,182,1,100%,1490,1312,-1,0.60%
HpArsInsC,Utg197030_LN:i:1324064_RC:i:123_XO:i:0_pilon,1333720,1,135,4.00E-65,185,91.40%,1,182,1,100%,796719,796536,-1,0%
HpArsInsC,Utg196784_LN:i:445088_RC:i:41_XO:i:0_pilon,441800,1,135,4.00E-65,182,91.80%,2,182,1,99.50%,195650,195472,-1,0%
HpArsInsC,Utg200990_LN:i:180278_RC:i:13_XO:i:0_pilon,188394,1,134,1.00E-64,183,91.30%,1,182,1,100%,157765,157584,-1,0.10%
HpArsInsC,Utg200450_LN:i:177838_RC:i:11_XO:i:0_pilon,193275,1,134,1.00E-64,177,92.10%,1,176,1,96.70%,81530,81355,-1,0.10%
HpArsInsC,Utg199472_LN:i:220441_RC:i:17_XO:i:0_pilon,226304,1,134,1.00E-64,184,91.30%,1,182,1,100%,102280,102098,-1,0.10%
HpArsInsC,Utg198814_LN:i:499628_RC:i:36_XO:i:0_pilon,518178,1,134,1.00E-64,183,91.30%,1,182,1,100%,286211,286030,-1,0%
HpArsInsC,Utg198664_LN:i:509908_RC:i:44_XO:i:0_pilon,519865,2,134,1.00E-64,183,91.30%,1,182,1,100%,450571,450752,1,0%
HpArsInsC,Utg198664_LN:i:509908_RC:i:44_XO:i:0_pilon,519865,2,61,6.00E-24,73,94.50%,1,73,1,40.10%,12876,12948,1,0%
HpArsInsC,Utg198582_LN:i:381578_RC:i:26_XO:i:0_pilon,378133,1,134,1.00E-64,186,91.40%,2,182,1,99.50%,174955,174772,-1,0%
HpArsInsC,Utg198032_LN:i:207080_RC:i:17_XO:i:0_pilon,200796,1,134,1.00E-64,177,92.10%,1,176,1,96.70%,173054,173229,1,0.10%
HpArsInsC,Utg197662_LN:i:952390_RC:i:115_XO:i:0_pilon,957722,3,134,1.00E-64,183,91.30%,1,182,1,100%,860019,860201,1,0%
HpArsInsC,Utg197662_LN:i:952390_RC:i:115_XO:i:0_pilon,957722,3,122,7.00E-58,183,89.60%,2,182,1,99.50%,744912,744736,-1,0%
HpArsInsC,Utg197662_LN:i:952390_RC:i:115_XO:i:0_pilon,957722,3,80,2.00E-34,114,90.40%,70,182,1,62.10%,536887,537000,1,0%
HpArsInsC,Utg197168_LN:i:447613_RC:i:41_XO:i:0_pilon,445176,1,134,1.00E-64,183,91.30%,1,182,1,100%,68647,68829,1,0%
HpArsInsC,Utg197050_LN:i:175478_RC:i:19_XO:i:0_pilon,176890,1,134,1.00E-64,184,91.30%,1,182,1,100%,80598,80416,-1,0.10%
HpArsInsC,Utg196844_LN:i:586790_RC:i:58_XO:i:0_pilon,594244,1,134,1.00E-64,183,91.30%,1,182,1,100%,111480,111298,-1,0%
HpArsInsC,Utg196490_LN:i:94257_RC:i:8_XO:i:0_pilon,93798,1,134,1.00E-64,183,91.30%,1,182,1,100%,51853,52034,1,0.20%
HpArsInsC,Utg196366_LN:i:890567_RC:i:79_XO:i:0_pilon,886783,2,134,1.00E-64,177,92.10%,1,176,1,96.70%,389147,389323,1,0%
HpArsInsC,Utg196366_LN:i:890567_RC:i:79_XO:i:0_pilon,886783,2,120,9.00E-57,186,88.70%,1,182,1,100%,551727,551911,1,0%
HpArsInsC,Utg196140_LN:i:1732146_RC:i:148_XO:i:0_pilon,1736452,1,134,1.00E-64,183,91.30%,1,182,1,100%,966890,966709,-1,0%
HpArsInsC,Utg202964_LN:i:74981_RC:i:7_XO:i:0_pilon,81689,1,133,5.00E-64,183,91.30%,1,182,1,100%,40123,39943,-1,0.20%
HpArsInsC,Utg200138_LN:i:158615_RC:i:20_XO:i:0_pilon,159292,1,133,5.00E-64,183,91.30%,1,182,1,100%,113130,113309,1,0.10%
HpArsInsC,Utg199150_LN:i:774526_RC:i:64_XO:i:0_pilon,787970,1,133,5.00E-64,183,91.30%,1,182,1,100%,762896,762716,-1,0%
HpArsInsC,Utg198188_LN:i:290595_RC:i:29_XO:i:0_pilon,290277,1,133,5.00E-64,182,91.20%,2,182,1,99.50%,175762,175581,-1,0.10%
HpArsInsC,Utg197490_LN:i:773552_RC:i:79_XO:i:0_pilon,762612,1,133,5.00E-64,176,92%,1,175,1,96.20%,98817,98643,-1,0%
HpArsInsC,Utg196392_LN:i:674541_RC:i:50_XO:i:0_pilon,691122,1,133,5.00E-64,183,91.30%,1,182,1,100%,139907,139727,-1,0%
HpArsInsC,Utg201928_LN:i:337181_RC:i:14_XO:i:0_pilon,330734,1,132,2.00E-63,182,91.20%,1,180,1,98.90%,165738,165917,1,0.10%
HpArsInsC,Utg199424_LN:i:21350_RC:i:6_XO:i:0_pilon,19252,1,132,2.00E-63,180,91.70%,1,177,1,97.30%,2882,3059,1,0.90%
HpArsInsC,Utg199166_LN:i:1262298_RC:i:74_XO:i:0_pilon,1265574,1,132,2.00E-63,183,91.30%,1,182,1,100%,1104446,1104269,-1,0%
HpArsInsC,Utg198428_LN:i:850284_RC:i:62_XO:i:0_pilon,859416,1,132,2.00E-63,183,91.30%,1,182,1,100%,654576,654398,-1,0%
HpArsInsC,Utg197958_LN:i:587222_RC:i:53_XO:i:0_pilon,588036,1,132,2.00E-63,181,91.20%,1,180,1,98.90%,85868,86048,1,0%
HpArsInsC,Utg196646_LN:i:1636088_RC:i:138_XO:i:0_pilon,1658978,1,132,2.00E-63,175,92%,9,182,1,95.60%,360016,359842,-1,0%
HpArsInsC,Utg198162_LN:i:120083_RC:i:20_XO:i:0_pilon,119723,1,131,7.00E-63,183,90.70%,1,182,1,100%,86608,86790,1,0.20%
HpArsInsC,Utg197634_LN:i:443504_RC:i:48_XO:i:0_pilon,466946,1,131,7.00E-63,183,90.70%,1,182,1,100%,412997,412816,-1,0%
HpArsInsC,Utg197584_LN:i:143180_RC:i:16_XO:i:0_pilon,148554,1,131,7.00E-63,177,91.50%,7,182,1,96.70%,13526,13351,-1,0.10%
HpArsInsC,Utg197246_LN:i:537587_RC:i:67_XO:i:0_pilon,548628,1,131,7.00E-63,177,91.50%,1,176,1,96.70%,54454,54278,-1,0%
HpArsInsC,Utg196126_LN:i:1565235_RC:i:136_XO:i:0_pilon,1593086,1,131,7.00E-63,183,90.70%,1,182,1,100%,693771,693952,1,0%
HpArsInsC,Utg201988_LN:i:304320_RC:i:8_XO:i:0_pilon,295069,2,130,2.00E-62,177,91.50%,1,175,1,96.20%,145766,145941,1,0.10%
HpArsInsC,Utg201988_LN:i:304320_RC:i:8_XO:i:0_pilon,295069,2,127,1.00E-60,176,90.90%,1,175,1,96.20%,225850,226025,1,0.10%
HpArsInsC,Utg199122_LN:i:358256_RC:i:29_XO:i:0_pilon,362568,1,130,2.00E-62,176,91.50%,2,176,1,96.20%,218955,219129,1,0%
HpArsInsC,Utg198442_LN:i:158982_RC:i:9_XO:i:0_pilon,153831,2,130,2.00E-62,167,92.80%,10,175,1,91.20%,62370,62535,1,0.10%
HpArsInsC,Utg198442_LN:i:158982_RC:i:9_XO:i:0_pilon,153831,2,124,5.00E-59,183,89.60%,1,182,1,100%,94731,94551,-1,0.10%
HpArsInsC,Utg197954_LN:i:135871_RC:i:16_XO:i:0_pilon,139685,1,130,2.00E-62,183,90.70%,1,182,1,100%,62243,62423,1,0.10%
HpArsInsC,Utg197558_LN:i:276793_RC:i:28_XO:i:0_pilon,280392,1,130,2.00E-62,166,93.40%,20,182,1,89.60%,34549,34712,1,0.10%
HpArsInsC,Utg196920_LN:i:148198_RC:i:9_XO:i:0_pilon,148015,1,130,2.00E-62,184,90.80%,1,182,1,100%,115029,114849,-1,0.10%
HpArsInsC,Utg196764_LN:i:103883_RC:i:12_XO:i:0_pilon,118114,1,130,2.00E-62,183,90.70%,1,182,1,100%,72500,72680,1,0.20%
HpArsInsC,Utg196724_LN:i:210206_RC:i:25_XO:i:0_pilon,211112,2,130,2.00E-62,183,90.70%,1,182,1,100%,22553,22733,1,0.10%
HpArsInsC,Utg196724_LN:i:210206_RC:i:25_XO:i:0_pilon,211112,2,110,3.00E-51,144,92.40%,1,144,1,79.10%,193758,193899,1,0.10%
HpArsInsC,Utg196670_LN:i:1712672_RC:i:152_XO:i:0_pilon,1714834,3,130,2.00E-62,168,92.90%,17,182,1,91.20%,98091,98256,1,0%
HpArsInsC,Utg196670_LN:i:1712672_RC:i:152_XO:i:0_pilon,1714834,3,93,9.00E-42,137,89.80%,48,182,1,74.20%,805531,805666,1,0%
HpArsInsC,Utg196670_LN:i:1712672_RC:i:152_XO:i:0_pilon,1714834,3,91,1.00E-40,137,89.10%,48,182,1,74.20%,805920,806056,1,0%
HpArsInsC,Utg196566_LN:i:280969_RC:i:49_XO:i:0_pilon,285410,1,130,2.00E-62,183,90.70%,1,182,1,100%,257172,256992,-1,0.10%
HpArsInsC,Utg201144_LN:i:61866_RC:i:10_XO:i:0_pilon,66889,1,129,9.00E-62,184,90.20%,1,182,1,100%,42084,42267,1,0.30%
HpArsInsC,Utg198872_LN:i:41604_RC:i:7_XO:i:0_pilon,41396,1,129,9.00E-62,186,90.30%,1,182,1,100%,30940,31124,1,0.40%
HpArsInsC,Utg197930_LN:i:124543_RC:i:13_XO:i:0_pilon,133206,1,129,9.00E-62,186,90.30%,1,182,1,100%,78602,78418,-1,0.10%
HpArsInsC,Utg197322_LN:i:72216_RC:i:19_XO:i:0_pilon,71524,2,129,9.00E-62,182,90.70%,1,182,1,100%,16711,16534,-1,0.20%
HpArsInsC,Utg197322_LN:i:72216_RC:i:19_XO:i:0_pilon,71524,2,107,1.00E-49,158,89.90%,9,162,1,84.60%,16258,16103,-1,0.20%
HpArsInsC,Utg196358_LN:i:1224093_RC:i:109_XO:i:0_pilon,1244590,3,129,9.00E-62,166,92.80%,17,182,1,91.20%,1027427,1027263,-1,0%
HpArsInsC,Utg196358_LN:i:1224093_RC:i:109_XO:i:0_pilon,1244590,3,126,4.00E-60,166,92.20%,17,182,1,91.20%,292938,293102,1,0%
HpArsInsC,Utg196358_LN:i:1224093_RC:i:109_XO:i:0_pilon,1244590,3,126,4.00E-60,166,92.20%,17,182,1,91.20%,960567,960403,-1,0%
HpArsInsC,Utg202012_LN:i:239827_RC:i:10_XO:i:0_pilon,247574,2,128,3.00E-61,185,90.30%,1,182,1,100%,169571,169389,-1,0.10%
HpArsInsC,Utg202012_LN:i:239827_RC:i:10_XO:i:0_pilon,247574,2,127,1.00E-60,184,90.20%,1,182,1,100%,1091,1270,1,0.10%
HpArsInsC,Utg199682_LN:i:92927_RC:i:7_XO:i:0_pilon,97056,1,128,3.00E-61,167,92.80%,20,182,1,89.60%,92963,93127,1,0.20%
HpArsInsC,Utg199544_LN:i:412378_RC:i:42_XO:i:0_pilon,410096,1,128,3.00E-61,183,90.70%,1,177,1,97.30%,329212,329031,-1,0%
HpArsInsC,Utg198120_LN:i:250307_RC:i:23_XO:i:0_pilon,266913,2,128,3.00E-61,182,90.70%,3,182,1,98.90%,134487,134309,-1,0.10%
HpArsInsC,Utg198120_LN:i:250307_RC:i:23_XO:i:0_pilon,266913,2,95,7.00E-43,129,91.50%,56,182,1,69.80%,126499,126627,1,0%
HpArsInsC,Utg197816_LN:i:218975_RC:i:24_XO:i:0_pilon,222387,2,128,3.00E-61,189,89.90%,1,182,1,100%,115999,115812,-1,0.10%
HpArsInsC,Utg197816_LN:i:218975_RC:i:24_XO:i:0_pilon,222387,2,117,4.00E-55,183,88.50%,1,182,1,100%,145492,145669,1,0.10%
HpArsInsC,Utg197796_LN:i:445175_RC:i:37_XO:i:0_pilon,448126,1,128,3.00E-61,176,91.50%,1,173,1,95.10%,381722,381895,1,0%
HpArsInsC,Utg196870_LN:i:1516875_RC:i:110_XO:i:0_pilon,1544029,1,128,3.00E-61,182,90.70%,3,182,1,98.90%,1409208,1409030,-1,0%
HpArsInsC,Utg196634_LN:i:959699_RC:i:60_XO:i:0_pilon,983715,2,128,3.00E-61,182,90.70%,3,182,1,98.90%,10391,10213,-1,0%
HpArsInsC,Utg196634_LN:i:959699_RC:i:60_XO:i:0_pilon,983715,2,94,3.00E-42,128,91.40%,56,182,1,69.80%,2915,3041,1,0%
HpArsInsC,Utg196494_LN:i:572414_RC:i:41_XO:i:0_pilon,574898,1,128,3.00E-61,183,90.20%,1,182,1,100%,316015,315834,-1,0%
HpArsInsC,Utg196124_LN:i:348694_RC:i:52_XO:i:0_pilon,351348,1,128,3.00E-61,183,90.20%,1,182,1,100%,196174,195993,-1,0.10%
HpArsInsC,Utg200380_LN:i:136621_RC:i:7_XO:i:0_pilon,144396,1,127,1.00E-60,183,90.20%,1,182,1,100%,54524,54703,1,0.10%
HpArsInsC,Utg200160_LN:i:85990_RC:i:10_XO:i:0_pilon,89511,1,127,1.00E-60,183,90.20%,1,182,1,100%,14443,14622,1,0.20%
HpArsInsC,Utg199894_LN:i:63924_RC:i:9_XO:i:0_pilon,62941,1,127,1.00E-60,176,90.90%,1,176,1,96.70%,6863,7036,1,0.30%
HpArsInsC,Utg199580_LN:i:778587_RC:i:59_XO:i:0_pilon,796663,1,127,1.00E-60,181,90.60%,2,182,1,99.50%,786781,786955,1,0%
HpArsInsC,Utg198966_LN:i:216024_RC:i:22_XO:i:1_pilon,215473,1,127,1.00E-60,187,89.80%,1,182,1,100%,90857,91042,1,0.10%
HpArsInsC,Utg197054_LN:i:120467_RC:i:15_XO:i:0_pilon,125355,2,127,1.00E-60,148,95.30%,1,148,1,81.30%,100738,100591,-1,0.10%
HpArsInsC,Utg197054_LN:i:120467_RC:i:15_XO:i:0_pilon,125355,2,66,9.00E-27,198,79.80%,3,177,1,96.20%,20856,21053,1,0.20%
HpArsInsC,Utg199746_LN:i:38113_RC:i:9_XO:i:0_pilon,35244,1,126,4.00E-60,168,92.30%,16,182,1,91.80%,9138,8975,-1,0.50%
HpArsInsC,Utg199462_LN:i:76712_RC:i:6_XO:i:0_pilon,81982,1,126,4.00E-60,183,90.20%,1,182,1,100%,30693,30515,-1,0.20%
HpArsInsC,Utg197526_LN:i:374462_RC:i:27_XO:i:0_pilon,371372,2,126,4.00E-60,185,89.70%,1,182,1,100%,328988,329171,1,0%
HpArsInsC,Utg197526_LN:i:374462_RC:i:27_XO:i:0_pilon,371372,2,109,1.00E-50,146,91.80%,1,145,1,79.70%,27983,27838,-1,0%
HpArsInsC,Utg196690_LN:i:917382_RC:i:82_XO:i:0_pilon,922612,1,126,4.00E-60,166,92.20%,17,182,1,91.20%,2963,3127,1,0%
HpArsInsC,Utg196360_LN:i:156835_RC:i:16_XO:i:0_pilon,152884,1,126,4.00E-60,174,91.40%,9,182,1,95.60%,57898,57730,-1,0.10%
HpArsInsC,Utg196254_LN:i:694959_RC:i:34_XO:i:0_pilon,707807,1,126,4.00E-60,181,90.10%,3,182,1,98.90%,269719,269540,-1,0%
HpArsInsC,Utg200218_LN:i:219181_RC:i:17_XO:i:0_pilon,221541,2,125,1.00E-59,189,89.40%,1,182,1,100%,102244,102431,1,0.10%
HpArsInsC,Utg200218_LN:i:219181_RC:i:17_XO:i:0_pilon,221541,2,84,9.00E-37,182,84.10%,1,182,1,100%,31843,32003,1,0.10%
HpArsInsC,Utg198852_LN:i:309460_RC:i:31_XO:i:0_pilon,313926,1,125,1.00E-59,183,89.60%,1,182,1,100%,79994,79812,-1,0.10%
HpArsInsC,Utg198324_LN:i:142497_RC:i:13_XO:i:0_pilon,145871,1,125,1.00E-59,156,93.60%,2,157,1,85.70%,92184,92031,-1,0.10%
HpArsInsC,Utg197740_LN:i:441571_RC:i:39_XO:i:0_pilon,441765,2,125,1.00E-59,183,89.60%,1,182,1,100%,71488,71306,-1,0%
HpArsInsC,Utg197740_LN:i:441571_RC:i:39_XO:i:0_pilon,441765,2,125,1.00E-59,183,89.60%,1,182,1,100%,72755,72573,-1,0%
HpArsInsC,Utg200750_LN:i:302857_RC:i:16_XO:i:0_pilon,305941,1,124,5.00E-59,156,93.60%,28,182,1,85.20%,2800,2647,-1,0.10%
HpArsInsC,Utg200588_LN:i:247473_RC:i:17_XO:i:0_pilon,251833,2,124,5.00E-59,182,89.60%,1,182,1,100%,208746,208567,-1,0.10%
HpArsInsC,Utg200588_LN:i:247473_RC:i:17_XO:i:0_pilon,251833,2,107,1.00E-49,200,86%,1,182,1,100%,39519,39718,1,0.10%
HpArsInsC,Utg199568_LN:i:466514_RC:i:28_XO:i:0_pilon,483945,1,124,5.00E-59,176,90.30%,1,175,1,96.20%,39290,39464,1,0%
HpArsInsC,Utg198840_LN:i:325786_RC:i:32_XO:i:0_pilon,335042,1,124,5.00E-59,178,90.40%,6,182,1,97.30%,62341,62168,-1,0.10%
HpArsInsC,Utg198366_LN:i:539829_RC:i:46_XO:i:0_pilon,541075,1,124,5.00E-59,183,89.60%,1,182,1,100%,131527,131347,-1,0%
HpArsInsC,Utg198038_LN:i:255818_RC:i:29_XO:i:0_pilon,277502,1,124,5.00E-59,162,92.60%,1,162,1,89%,163453,163611,1,0.10%
HpArsInsC,Utg197738_LN:i:64739_RC:i:11_XO:i:0_pilon,65033,1,124,5.00E-59,167,91.60%,17,182,1,91.20%,41768,41933,1,0.30%
HpArsInsC,Utg197008_LN:i:412907_RC:i:32_XO:i:0_pilon,406477,1,124,5.00E-59,188,89.40%,1,182,1,100%,162007,162192,1,0%
HpArsInsC,Utg196834_LN:i:317229_RC:i:26_XO:i:0_pilon,322450,1,124,5.00E-59,183,89.60%,1,182,1,100%,135986,136165,1,0.10%
HpArsInsC,Utg196628_LN:i:675093_RC:i:62_XO:i:0_pilon,684343,1,124,5.00E-59,184,89.70%,1,181,1,99.50%,107186,107006,-1,0%
HpArsInsC,Utg202966_LN:i:69860_RC:i:6_XO:i:0_pilon,70097,1,123,2.00E-58,168,91.10%,1,168,1,92.30%,7607,7440,-1,0.20%
HpArsInsC,Utg199368_LN:i:79855_RC:i:6_XO:i:0_pilon,84012,1,123,2.00E-58,177,90.40%,9,182,1,95.60%,57687,57861,1,0.20%
HpArsInsC,Utg196722_LN:i:345011_RC:i:48_XO:i:0_pilon,358876,1,123,2.00E-58,182,89.60%,1,182,1,100%,265791,265613,-1,0%
HpArsInsC,Utg199516_LN:i:462262_RC:i:39_XO:i:0_pilon,460445,1,121,2.00E-57,178,89.90%,7,182,1,96.70%,17693,17867,1,0%
HpArsInsC,Utg197576_LN:i:508448_RC:i:83_XO:i:0_pilon,514144,1,121,2.00E-57,155,92.90%,1,154,1,84.60%,149540,149386,-1,0%
HpArsInsC,Utg200200_LN:i:405215_RC:i:42_XO:i:0_pilon,417815,1,120,9.00E-57,173,90.80%,11,182,1,94.50%,17659,17496,-1,0%
HpArsInsC,Utg199176_LN:i:396491_RC:i:35_XO:i:0_pilon,396017,2,120,9.00E-57,187,88.80%,1,181,1,99.50%,302897,302712,-1,0%
HpArsInsC,Utg199176_LN:i:396491_RC:i:35_XO:i:0_pilon,396017,2,56,3.00E-21,96,86.50%,88,182,1,52.20%,382418,382513,1,0%
HpArsInsC,Utg197528_LN:i:217158_RC:i:8_XO:i:0_pilon,238940,1,120,9.00E-57,177,89.80%,1,175,1,96.20%,170662,170835,1,0.10%
HpArsInsC,Utg196858_LN:i:1686092_RC:i:129_XO:i:0_pilon,1714077,3,119,3.00E-56,185,88.60%,1,182,1,100%,1649563,1649744,1,0%
HpArsInsC,Utg196858_LN:i:1686092_RC:i:129_XO:i:0_pilon,1714077,3,79,5.00E-34,188,81.40%,1,182,1,100%,1590138,1589952,-1,0%
HpArsInsC,Utg196858_LN:i:1686092_RC:i:129_XO:i:0_pilon,1714077,3,44,2.00E-14,57,93%,88,144,1,31.30%,1509759,1509704,-1,0%
HpArsInsC,Utg196548_LN:i:368758_RC:i:35_XO:i:0_pilon,378098,1,119,3.00E-56,190,88.40%,1,182,1,100%,315091,314903,-1,0%
HpArsInsC,Utg200232_LN:i:456496_RC:i:35_XO:i:0_pilon,463297,1,118,1.00E-55,180,88.90%,5,182,1,97.80%,19250,19428,1,0%
HpArsInsC,Utg198704_LN:i:667439_RC:i:41_XO:i:0_pilon,673059,1,118,1.00E-55,185,88.60%,1,182,1,100%,422707,422528,-1,0%
